Id,SalePrice
1461,126193.0269175088
1462,155461.8337343751
1463,176749.78255062137
1464,180292.83087199283
1465,190985.41159432137
1466,181250.8206324142
1467,170849.57871189073
1468,174350.5288401042
1469,190165.08035228393
1470,123925.98637298124
1471,209105.99904376586
1472,92907.37154211325
1473,98829.2347587529
1474,150945.42079486154
1475,145539.3213436178
1476,360175.36787876446
1477,244162.80356342933
1478,296560.8865327013
1479,249805.69436164468
1480,451387.4296537416
1481,334560.243057714
1482,202401.41452788806
1483,179401.85097142262
1484,170026.36585332124
1485,175429.212418825
1486,201186.5809910946
1487,322864.4500392654
1488,241361.46584690287
1489,198213.77753931732
1490,191083.67790770513
1491,188556.45698719702
1492,98262.30935077873
1493,177872.20021596627
1494,281303.0626936775
1495,292412.84819581837
1496,226185.40400815944
1497,195892.58231824846
1498,153860.39453871487
1499,154651.74897605917
1500,150240.89358283338
1501,170220.09158679808
1502,161403.64031020508
1503,295380.5419174618
1504,224790.0302522443
1505,226602.8459624304
1506,176602.83778380454
1507,210332.6312676702
1508,191068.5380792922
1509,164556.30867430713
1510,154451.19559445773
1511,150193.60189082733
1512,164005.7704468853
1513,153318.20519808555
1514,156828.7686515953
1515,170103.0194457284
1516,149793.40655460814
1517,150302.01164592154
1518,137187.08882691784
1519,226389.77052807208
1520,139545.7032040683
1521,143904.5575741464
1522,160765.58036012022
1523,123076.26849510345
1524,122919.76490085691
1525,125066.88132472642
1526,126336.51186748045
1527,100757.83602357938
1528,128030.17095738575
1529,145182.7572546284
1530,166138.51062778503
1531,124110.08205943901
1532,111418.55986674225
1533,143425.51897143992
1534,119719.84815550868
1535,147691.43704730182
1536,120591.26401456534
1537,75202.81174166463
1538,149278.4455069689
1539,175385.97873209632
1540,105370.43578640338
1541,144490.14949536356
1542,140808.04278330773
1543,219129.0160245424
1544,80339.86138169392
1545,110776.73505287753
1546,120657.92687429747
1547,132774.7349251285
1548,127781.3488884323
1549,108521.34678999991
1550,137695.98623130284
1551,121717.82512730366
1552,139130.99212473887
1553,141451.45842344905
1554,108138.15851751923
1555,172211.6267838465
1556,85640.44515147265
1557,130717.71656305874
1558,85942.71738774194
1559,112638.82422207725
1560,140146.1833878939
1561,131293.41161854216
1562,126430.66917965777
1563,124972.41272029674
1564,162200.98917351733
1565,148843.14290341557
1566,203277.02885261673
1567,79819.87151882991
1568,218538.9674877114
1569,152366.196706472
1570,128090.24463476342
1571,111432.10331893258
1572,147193.57505231304
1573,245596.41201746505
1574,124793.45413980218
1575,216632.71913025266
1576,204161.04610676118
1577,194363.01334297622
1578,145410.64183170206
1579,143182.91920914417
1580,190215.25772214864
1581,136002.2291161553
1582,129251.03106017743
1583,323172.69832056697
1584,232541.30148315593
1585,141320.71901187956
1586,71164.50622794127
1587,101467.00587077084
1588,149308.6967768044
1589,107523.8424712591
1590,136676.69068505723
1591,102725.18387387742
1592,131299.00602572522
1593,115950.46115753858
1594,149884.17739363256
1595,118900.64464344273
1596,236392.8169961909
1597,165638.19967672403
1598,179224.40085271822
1599,166396.51139568572
1600,173760.44978721236
1601,76536.1246281174
1602,115898.38735696214
1603,90665.3211452707
1604,275805.2054691249
1605,235057.76855270896
1606,164293.01069241491
1607,173175.9063744662
1608,212913.01230832757
1609,185493.00290438102
1610,149001.7226088009
1611,149203.86142824029
1612,163829.10155521886
1613,166824.24394120745
1614,125572.22662386412
1615,91385.93101151835
1616,83881.28738243076
1617,92127.63400790005
1618,126237.33193036477
1619,127649.8645236986
1620,158778.00528456154
1621,137518.33041567347
1622,146477.89028723212
1623,270471.6018907325
1624,204604.46604944297
1625,126099.12237623855
1626,170091.94611460457
1627,184418.7856376469
1628,263933.18275344785
1629,174792.9075783201
1630,363483.37378957676
1631,200544.37126504825
1632,240392.88012602972
1633,170023.2405006344
1634,181754.99955197368
1635,178206.44192035633
1636,158230.3477690914
1637,180772.1633546136
1638,191239.6560340718
1639,180795.54709895005
1640,261395.96108431663
1641,180927.29781476778
1642,225889.6344714894
1643,224037.20791240683
1644,222298.8893351502
1645,180634.2477739037
1646,158196.2419072832
1647,166793.09297895202
1648,144685.26993745333
1649,137354.23245746386
1650,125992.11179913237
1651,122085.85516088778
1652,94404.14781768939
1653,94742.84581233046
1654,156340.54807369682
1655,161747.51107068712
1656,152015.07429902884
1657,156912.14866459626
1658,156169.3355014558
1659,147795.09673664812
1660,142635.9345916668
1661,434643.2423296646
1662,362026.0581029969
1663,376062.71835896553
1664,455876.25916139176
1665,304981.274918344
1666,318589.1491012828
1667,366645.4450759621
1668,329752.0400067485
1669,293019.86123177403
1670,334070.9311259627
1671,271345.8443886759
1672,439972.26321644743
1673,281618.342101788
1674,249190.50083961472
1675,186307.22373064008
1676,188104.47460102534
1677,214925.5845806305
1678,465398.7213546504
1679,376973.67773972737
1680,322459.0900332241
1681,224155.2476920501
1682,302932.5510373695
1683,189253.49709336826
1684,170799.6590675149
1685,173080.50700733156
1686,169371.94145322885
1687,167402.98010512453
1688,187229.82793115976
1689,183041.90702240748
1690,183670.3583388986
1691,175600.69715199113
1692,233803.4111317828
1693,168841.9379010403
1694,179978.79212748102
1695,169131.58111718803
1696,276438.1561251425
1697,170276.94742850665
1698,349345.5741905945
1699,330742.9768927732
1700,239536.16799036454
1701,263392.48368563206
1702,254913.30729917917
1703,252223.7547116566
1704,285415.27895195025
1705,216093.745779673
1706,433033.30103588017
1707,215903.66784852915
1708,213296.37454557183
1709,269504.2336436693
1710,217724.17068140474
1711,229011.766976278
1712,242276.36370954124
1713,267492.514991576
1714,225722.0145757977
1715,200248.35289738784
1716,175864.28901336135
1717,167293.36122504593
1718,139163.9496722847
1719,204365.608282704
1720,241539.33072103414
1721,165167.5259128568
1722,134262.97340030977
1723,154020.52871153603
1724,212525.58770836008
1725,229255.74009191414
1726,187158.8137358428
1727,171816.03842907838
1728,182616.45626904696
1729,161008.1513361731
1730,134168.69009879103
1731,123627.47906250833
1732,131991.16210816533
1733,124982.25261289814
1734,127336.77812236194
1735,132012.69714785818
1736,117138.76284247608
1737,330648.14561711333
1738,207813.71920764606
1739,302752.9520674483
1740,190540.88792623204
1741,181830.44328846745
1742,168963.03803049488
1743,171256.61275604056
1744,291214.4887070762
1745,244533.26407365713
1746,200648.20948662117
1747,199187.39139987642
1748,203229.06909496864
1749,162334.82483310255
1750,147579.64547222946
1751,232579.72181369623
1752,124226.6212386822
1753,146737.7955629575
1754,213953.9379585335
1755,165526.9900576238
1756,126058.2603813162
1757,120474.8085442269
1758,151339.4084028414
1759,162712.8836164644
1760,162367.0806261957
1761,151776.64940455704
1762,171135.32379039435
1763,161754.76480254086
1764,118621.65306673852
1765,159670.32786681096
1766,166508.56703608838
1767,194354.18747201955
1768,139679.49152891582
1769,170158.26406703208
1770,136605.54469231534
1771,136531.41602897723
1772,137840.6843805509
1773,144652.83577160086
