Id,SalePrice
1461,123853.49933239547
1462,156332.86262770256
1463,180305.95412279834
1464,192930.99100475255
1465,188853.6073170116
1466,176709.5611630149
1467,177714.8499462289
1468,170510.2439416176
1469,182703.18265956355
1470,124930.21596269215
1471,196943.49971173774
1472,92090.58262021166
1473,98692.58317810603
1474,151605.82323128387
1475,122646.68815617969
1476,361223.48898632615
1477,252894.6955543509
1478,286967.8618797846
1479,273546.06335877685
1480,470186.3368229767
1481,344774.03465441236
1482,206116.9095116097
1483,178639.37567575494
1484,165541.93163407763
1485,177478.11785095785
1486,195792.0019863133
1487,326384.29120142455
1488,237088.13241526543
1489,199082.55742292455
1490,222265.26839738968
1491,188317.64411787974
1492,90867.29186127023
1493,182888.4390219194
1494,290823.47217224
1495,291756.5240252428
1496,238139.9495854034
1497,180652.97839063592
1498,160757.94700697233
1499,159730.00181372842
1500,153380.3439450342
1501,173593.0266108091
1502,153195.85042389738
1503,294650.40027363563
1504,239298.1631989726
1505,227876.9772874619
1506,184331.88856037788
1507,238465.08277995954
1508,190841.5374637204
1509,163195.97591397224
1510,148211.7662527257
1511,142645.70401135774
1512,172081.8694447733
1513,142724.99213015722
1514,155480.21954897797
1515,181934.7222794406
1516,152262.36917324853
1517,156042.21531853278
1518,128503.53526397972
1519,223769.51060506937
1520,136062.71432329871
1521,134221.4062988704
1522,169084.48177870663
1523,115010.82416830101
1524,125035.68977736455
1525,123011.56292335177
1526,123437.36158024415
1527,101831.93580882266
1528,130965.45219745414
1529,144665.09386482637
1530,169802.77979172114
1531,108163.98973830676
1532,104291.33903159492
1533,145678.74194633454
1534,115721.16455907741
1535,150966.951087496
1536,111298.96205958213
1537,66478.7748958528
1538,159560.14027414622
1539,193056.53502740688
1540,106078.30004954479
1541,143055.02721807838
1542,142402.52856363065
1543,216712.4980105048
1544,79358.91527458164
1545,108079.8887984195
1546,129636.13793790693
1547,135289.98774659296
1548,131827.3000189878
1549,108368.87167056257
1550,138063.0093427476
1551,114222.9496991036
1552,126476.40282758491
1553,146975.06275540416
